id,SalePrice
1757,120925.36323697254
1758,144117.58646291806
1759,161021.08345555578
1760,166278.54012645961
1761,146453.8644839375
1762,179642.24640835694
1763,186078.7556218902
1764,113135.40942980492
1765,164858.39381360827
1766,188124.32538540606
1767,222799.5528373427
1768,142470.6002994649
1769,176210.94955236162
1770,152848.34235553225
1771,126200.45907170135
1772,132326.9109725576
1773,126071.38933771677
1774,141966.49582664098
1775,141776.0549964357
1776,129444.87463387477
1777,108433.80165766148
1778,137966.64371403132
1779,117031.84020129124
1780,182463.0603654947
1781,129116.96088430572
1782,87952.4114633378
1783,140047.43152258382
1784,105311.51700228672
1785,124351.48953737643
1786,139722.01347346915
1787,166897.43814806364
1788,58029.2442133576
1789,100829.94303846419
1790,76965.77277607305
1791,178130.56698902298
1792,159025.95669980304
1793,128476.33152595616
1794,152657.5094093539
1795,133459.95053145516
1796,130851.0459908603
1797,115554.15629433947
1798,121571.0577348754
1799,110570.72345164636
1800,131817.36269447813
1801,125270.0852613769
1802,145207.32829447964
1803,149405.49943851234
1804,135898.5305362646
1805,136973.16978419115
1806,124530.49164427687
1807,137235.39425524176
1808,126631.54601916729
1809,122827.75708235991
1810,141261.21507502097
1811,95399.0966631311
1812,99290.91484884178
1813,121740.83750659335
1814,95663.66975623772
1815,52770.36660004953
1816,97677.46083158402
1817,107910.14930880017
1818,140276.09732123272
1819,123285.40055134296
1820,51247.122388805066
1821,117998.63074702665
1822,156044.54260082936
1823,42741.40546325856
1824,131998.41218739923
1825,137851.78839882178
1826,102089.15261273673
1827,101284.90094830513
1828,138007.55960295652
1829,124142.0228908269
1830,138290.0035163891
1831,147519.75324561977
1832,74526.37214747218
1833,141499.7716263759
1834,116608.82502420642
1835,119670.03307166371
1836,125318.93033643698
1837,86182.66768885829
1838,122026.04811376483
1839,94981.49612294037
1840,143813.1218923252
1841,136552.71432582382
1842,87283.14768203218
1843,127596.05513546517
1844,145580.54717912874
1845,140329.62904335902
1846,155470.3183629698
1847,165606.85665262878
1848,52646.95408858305
1849,113315.85014477378
1850,117246.34813653557
1851,153326.35647494052
1852,126249.6315675226
1853,121846.85223259027
1854,166325.00928045908
1855,146296.97521489213
1856,221886.08149536306
1857,135083.7818545978
1858,134205.2585260127
1859,121029.46557073423
1860,146088.05851089125
1861,120504.55395207579
1862,328979.96913079044
1863,308700.6602372142
1864,308769.839526557
1865,334589.4890180674
1866,330430.15233749535
1867,228794.45965702436
1868,288459.1778079261
1869,203564.96286416278
1870,226700.95461022295
1871,259020.55934065382
1872,174845.4852841581
1873,232545.72705007237
1874,154443.87036294083
1875,200972.36259537662
1876,197262.60160651823
1877,210808.3192021659
1878,203008.24766474825
1879,128503.93155251096
1880,133432.92445150897
1881,244353.64860289302
1882,245031.2505848106
1883,185798.4803947987
1884,202332.1034781949
1885,243585.2007795466
1886,295070.4080611806
1887,212948.51664477616
1888,270682.985389434
1889,167907.1713755133
1890,115064.822070898
1891,136719.24719084456
1892,97745.73651139173
1893,125801.21170461217
1894,123938.4388743682
1895,132141.36038071016
1896,127395.9679438207
1897,112115.92998916173
1898,108416.55568171243
1899,162772.98879159737
1900,159025.3356776833
1901,170546.6566577388
1902,152466.88339250843
1903,222695.15363262538
1904,145444.368787773
1905,200058.0417164325
1906,154771.09733443818
1907,205643.27103642438
1908,111499.40453305989
1909,134062.75217617096
1910,120725.35640816628
1911,221541.37678106772
1912,334654.1690617134
1913,141054.21692595023
1914,54088.9908508073
1915,295476.2345058939
1916,65369.316301279025
1917,251571.2473341946
1918,140176.2135563881
1919,175587.08924671652
1920,153896.58876447775
1921,376708.48661797936
1922,320590.14530754834
1923,231302.02022530005
1924,215302.79239644948
1925,196661.23891281764
1926,369448.25055877445
1927,133305.46661147717
1928,161277.72727335122
1929,124306.73108272087
1930,132559.87512449088
1931,142090.12990867358
1932,141105.7062231224
1933,181691.64615177584
1934,181288.8317357144
1935,170999.08055541432
1936,194972.44948662884
1937,183694.3157361699
1938,173451.2471371268
1939,242696.9169447966
1940,193533.7469597963
1941,168740.5889241962
1942,185202.0838482472
1943,213945.63788968002
1944,371710.826326406
1945,400114.29300977814
1946,131861.82710095553
1947,278514.5494493592
1948,171380.34816111968
1949,245565.51810653237
1950,190086.2584043346
1951,243048.095035435
1952,205833.7462029564
1953,165720.33392311452
1954,185257.99861692876
1955,136400.88096407894
1956,301874.75034027954
1957,152427.00921782196
1958,301255.7390457243
1959,144306.6567424532
1960,116290.4118139227
1961,119615.60628396532
1962,98695.39990282341
1963,105432.90248662264
1964,105544.00981561058
1965,141607.0830264947
1966,139160.47032856112
1967,295727.8308315125
1968,415086.02318420634
1969,389077.33773794887
1970,414079.35325639753
1971,451444.09564412426
1972,381118.18938371795
1973,269623.26911735546
1974,337334.0107721305
1975,503038.7186726256
1976,273742.55376359494
1977,356449.93404138094
1978,345396.5700348085
1979,324973.1503924536
1980,203609.10614478926
1981,339000.1603556032
1982,218262.5208067253
1983,204408.4379535574
1984,170925.91680544836
1985,224251.71098139955
1986,209011.4371480948
1987,185284.51830511875
1988,174073.26134040742
1989,191441.26057214683
1990,208797.51538423248
1991,228903.73338038067
1992,213062.675085231
1993,168791.98480950718
1994,228660.03802657276
1995,184596.26425370557
1996,249601.36572401685
1997,317203.1234604196
1998,313570.44629111653
1999,280211.9857819916
2000,319337.53425016755
2001,275021.06924593775
2002,240394.82812699312
2003,256879.0767227648
2004,278653.2847021408
2005,223485.67318576472
2006,220989.1078712594
2007,251511.12143794633
2008,215161.39161068882
2009,196425.80928542026
2010,196768.01297545698
2011,145986.7646901051
2012,176456.9441716437
2013,178371.0001032516
2014,184122.39098400256
2015,208291.45368234924
2016,190556.5345969549
2017,192637.40319171073
2018,116394.78053471244
2019,134324.89593072762
2020,103996.94385068778
2021,103499.03638337067
2022,184054.0590205245
2023,144377.26371406188
2024,270638.42146514886
2025,345205.5797219294
2026,175481.87632068858
2027,158608.4499817224
2028,155032.12197177278
2029,167120.9035755677
2030,263162.4096400898
2031,228926.50178131234
2032,250544.6295232616
2033,256122.84059047978
2034,174516.87125147012
2035,219989.46884934304
2036,201442.20968292427
2037,209526.59148054296
2038,330183.42249882943
2039,229814.75869251735
2040,268943.98314354615
2041,298814.08778001217
2042,206002.8334072089
2043,175997.3542102023
2044,173426.90014427213
2045,210286.45603564903
2046,146328.72144263523
2047,148312.29176293322
2048,141983.43146458757
2049,143978.72286262957
2050,177791.68057086284
2051,103496.77045309935
2052,124160.56717234511
2053,149412.08004556512
2054,89441.12409662674
2055,158656.1216860476
2056,147138.30726202598
2057,114244.10723107598
2058,213802.35996727453
2059,131155.66491605886
2060,175690.4818807657
2061,177533.55626063456
2062,128761.89253975776
2063,116745.5821121004
2064,139665.2748473925
2065,120534.57461691037
2066,165413.65510017445
2067,109000.43700901307
2068,148947.7843649275
2069,87658.72731072191
2070,117696.45695344901
2071,93561.93490541943
2072,137736.98030966945
2073,132250.0599379008
2074,187940.10669169965
2075,150836.99523951783
2076,119894.55146279125
2077,151767.6237957399
2078,125603.48175965372
2079,134975.94803967164
2080,116506.65122211314
2081,128633.22098603647
2082,122579.99664726615
2083,149322.94493274117
2084,109050.47871431302
2085,114031.64162678346
2086,118180.29971387885
2087,123581.50735169684
2088,96543.35116658182
2089,76176.93696260243
2090,124208.88035742275
2091,112774.26863072367
2092,122464.19088616666
2093,117080.68741467985
2094,114720.15787527782
2095,148632.13873342425
2096,84740.32282129032
2097,98229.44615036798
2098,147577.3405740321
2099,52342.81954117075
2100,77839.73977277131
2101,119151.26413442822
2102,127511.44773219408
2103,104178.69695902812
2104,142476.62571276433
2105,129081.4559449453
2106,67103.86742622641
2107,187926.95439919317
2108,116830.25786499168
2109,111297.34377412863
2110,126850.14168388846
2111,138204.65264408765
2112,137735.33071501995
2113,121066.67383056376
2114,119105.95000468887
2115,165094.1300868122
2116,116871.33134507932
2117,152796.90520787355
2118,126935.38168548056
2119,110744.12328355163
2120,112386.73168127364
2121,98957.08477169502
2122,112890.88515535837
2123,83398.4179885604
2124,160533.0322951209
2125,127787.84411490541
2126,150796.82657022437
2127,160903.62577672114
2128,128048.73390891429
2129,94938.80534544853
2130,137916.82405978104
2131,142371.17374133194
2132,112527.59888915793
2133,122937.18989592404
2134,120470.83775608809
2135,99243.47452040309
2136,78333.32641984103
2137,104889.62347504159
2138,133609.5035500363
2139,152132.10317336023
2140,140761.99378139176
2141,166624.56415361917
2142,125709.39957740638
2143,146951.8077089523
2144,122158.18714113248
2145,137206.14946308068
2146,173285.9654994775
2147,143732.13243189995
2148,132001.22083405126
2149,149982.882207281
2150,232548.18517890194
2151,117803.20827150447
2152,173743.98324815882
2153,159235.99124120883
2154,101433.58229931243
2155,139994.88305605963
2156,266684.27306197933
2157,223855.89224665976
2158,238853.4341242883
2159,218061.6606093182
2160,183505.5377142263
2161,236506.92729336926
2162,379966.6968031177
2163,331464.9910899651
2164,255923.08052218624
2165,198263.26821108154
2166,159231.42187794275
2167,218821.17596069456
2168,192223.3570919719
2169,197378.41620514463
2170,215991.48715616795
2171,160035.39882572409
2172,133600.97853750506
2173,173542.01189416373
2174,222420.95329174175
2175,298614.0541755954
2176,316188.4841812403
2177,234888.58030555438
2178,212618.70584956618
2179,136618.52654900152
2180,213568.22798928455
2181,192514.69883254546
2182,224831.7575275378
2183,190703.84945803214
2184,120524.5822697673
2185,130083.00136101205
2186,146103.89253497438
2187,152909.71408386665
2188,157629.71525565386
2189,253109.87167223307
2190,81771.04885425963
2191,83157.36073426458
2192,88754.1961877002
2193,108513.54000630895
2194,98589.90689734138
2195,103241.8329691764
2196,101064.78814306099
2197,115797.72879658012
2198,159941.10692584017
2199,179768.748626229
2200,146862.31874928492
2201,143855.2565635941
2202,223168.53732413784
2203,139823.6490668467
2204,175553.9568390387
2205,118519.94876613369
2206,140209.44222431286
2207,222622.13804815133
2208,268428.5548747657
2209,238681.2147543291
2210,121975.0949703816
2211,119603.76665565718
2212,120720.99023876044
2213,104687.43256202871
2214,133711.48276624532
2215,102167.59107158704
2216,146185.70198919688
2217,67066.52865920702
2218,67964.01117334547
2219,67624.72753384168
2220,59355.44259097571
2221,295866.095287741
2222,271876.2087747579
2223,290120.3193586072
2224,210090.1360787562
2225,119598.40359370761
2226,177949.6239689077
2227,194374.57661957652
2228,268430.8000963244
2229,251841.23141853473
2230,152666.56522902433
2231,213155.88896267628
2232,179649.3250355916
2233,178431.32461277244
2234,239109.6294248879
2235,217313.83138417747
2236,253755.3338222465
2237,312559.71942977037
2238,202035.31386323264
2239,109744.87387423005
2240,154629.72056625574
2241,152469.78957040567
2242,125772.76934455572
2243,133661.73429721192
2244,105472.74797651553
2245,101899.69703228756
2246,142147.1554357559
2247,117935.75097687388
2248,121060.53146238883
2249,119009.78730022044
2250,131615.31001446937
2251,107362.43043915338
2252,181665.35732781008
2253,155029.54211419876
2254,184210.9916416267
2255,184844.13310985267
2256,178692.16330301066
2257,207635.44228065314
2258,163090.32543657202
2259,173249.25852097408
2260,161074.06519055666
2261,197371.67794347636
2262,211349.55865483038
2263,382046.3116226058
2264,431174.70188200846
2265,174781.5962684367
2266,315971.9478155803
2267,366951.2250150561
2268,434513.5345241876
2269,153783.6397453385
2270,201022.69820313255
2271,214346.11658007675
2272,197819.51805742912
2273,165263.9977851879
2274,180049.79054807476
2275,153006.42991021537
2276,189846.60388598143
2277,181281.4290616922
2278,151544.6958972215
2279,126234.58993001057
2280,118461.49993093235
2281,164467.7046791709
2282,183573.2697048014
2283,108152.9222495493
2284,113114.99542685202
2285,144199.81209133397
2286,124298.54920714807
2287,366568.27218140673
2288,274578.0750384993
2289,366833.651566266
2290,440846.8110318302
2291,336846.7764190738
2292,445531.99779648136
2293,458640.29871678667
2294,398531.81441298174
2295,461026.82341718156
2296,280232.45527875243
2297,349490.0631326099
2298,339116.4200394696
2299,352256.9842331653
2300,340085.1474301782
2301,315576.7055597056
2302,252006.18247948916
2303,250127.3364427047
2304,252292.97751409133
2305,193116.17744937804
2306,188297.3036285718
2307,197222.02104583924
2308,227620.17329296347
2309,284396.08356953046
2310,209767.10819549536
2311,200388.25891971675
2312,179379.888398666
2313,172018.31604741106
2314,174151.3035173217
2315,181856.20113890077
2316,194634.62341610846
2317,189383.89045604027
2318,179003.43650402938
2319,183660.51707694842
2320,187103.11907576508
2321,240614.2024527047
2322,178143.2549595447
2323,199314.69707723235
2324,182429.58480503206
2325,213055.28172547658
2326,178143.53234142685
2327,202113.845428819
2328,224166.05327559033
2329,192414.82941483852
2330,180140.83141030074
2331,342858.63394775457
2332,395169.0016479971
2333,323535.3399752023
2334,256458.4249665947
2335,289674.09860937705
2336,310399.558396548
2337,196824.85443852516
2338,263702.06570267
2339,218696.41072375185
2340,389458.30325835134
2341,208538.15143442687
2342,238046.01791518234
2343,227950.7871885125
2344,216287.17511153774
2345,235418.42585818784
2346,211685.25125800318
2347,198437.36595883485
2348,243072.0013973815
2349,180987.29406039225
2350,315691.13742267725
2351,251922.87437760056
2352,256384.4419345622
2353,231928.52602810715
2354,138598.39889186824
2355,148744.73969934628
2356,152978.0749954316
2357,189634.49643119832
2358,197958.12986335723
2359,132532.00409832792
2360,115829.32849145676
2361,146099.4419960674
2362,257492.8867942635
2363,140938.91048700945
2364,157666.549522901
2365,213900.39032135438
2366,190423.5451235916
2367,222546.03051826727
2368,212720.6660090201
2369,216484.45728665884
2370,169222.24492448504
2371,165964.1034516727
2372,194036.58825983392
2373,290773.934922887
2374,316789.6903203307
2375,251873.9558173482
2376,270219.5265800337
2377,329963.9742516397
2378,144874.20455447884
2379,195146.10082910556
2380,148507.73813336913
2381,168377.4775296031
2382,213669.92646504348
2383,202723.80116982255
2384,247177.72217067282
2385,161264.0396994984
2386,133610.41614967212
2387,137183.84965628386
2388,105366.64840762275
2389,117982.22833279007
2390,149966.76915484597
2391,145352.0273998338
2392,113728.24603284286
2393,172486.5531563408
2394,143337.50081455137
2395,212220.41804808585
2396,144195.935098841
2397,223155.29013065997
2398,134078.98707061968
2399,65620.68544849959
2400,63600.25145639102
2401,122148.65143583258
2402,138420.45398718282
2403,145932.05551642284
2404,154448.93071345825
2405,159160.20619103446
2406,139903.8574687154
2407,125311.43208438727
2408,150049.34451664245
2409,120283.83269055908
2410,172230.4121370947
2411,113516.2136705301
2412,160356.2431247044
2413,130942.113905793
2414,158294.5918998304
2415,133702.6845209059
2416,128624.48097096811
2417,131665.29701409518
2418,131779.0601378678
2419,124805.53876543521
2420,121093.66384392466
2421,144505.85478215892
2422,107965.10101941787
2423,116766.11529110001
2424,165210.40645784844
2425,189525.140758932
2426,127769.71209569932
2427,133179.70645619952
2428,184334.82176783372
2429,112800.58424979185
2430,131699.94304547517
2431,107089.77996420424
2432,148105.17683022184
2433,148943.82171280513
2434,139343.92528226017
2435,151908.72375635547
2436,104806.73719893213
2437,103238.65490115195
2438,123246.96153209513
2439,102132.44571354643
2440,124059.00969865925
2441,94198.86915714318
2442,97599.12335132412
2443,125175.16283953522
2444,132312.6419875694
2445,87347.2276098458
2446,131287.23727011823
2447,181828.35987821224
2448,129830.09050737126
2449,111368.50688495956
2450,157756.820561809
2451,118694.03457362216
2452,192651.3081442023
2453,93201.91092363014
2454,116818.14005055645
2455,118931.61361006147
2456,134925.05925510515
2457,136575.34267199782
2458,126753.54032453155
2459,106923.49032107201
2460,139764.64691149638
2461,126606.49118578697
2462,135550.6994500673
2463,124414.21431387645
2464,167890.05841877882
2465,140853.73513329492
2466,117266.54780924143
2467,131886.50196344208
2468,81476.2641994168
2469,80790.27400338365
2470,195028.41071245578
2471,219279.57733465426
2472,164282.92386663877
2473,117394.89022835447
2474,77214.05694693475
2475,208580.76875685356
2476,114911.1561689136
2477,126465.75022564827
2478,153019.90738134107
2479,106663.21629533703
2480,155160.701875393
2481,120410.19652120218
2482,126277.23505998123
2483,111258.21536229632
2484,121533.8548921205
2485,123234.67337266826
2486,150720.90351391677
2487,164649.7031354119
2488,165617.25555338254
2489,157710.76075583117
2490,147552.21822418325
2491,93175.43346958065
2492,197530.69365857914
2493,155787.04107662407
2494,150908.09899562818
2495,87564.82549443941
2496,239797.90216961433
2497,152159.37047871752
2498,108329.75261570851
2499,87665.58343166098
2500,120144.60522917281
2501,136203.05896026525
2502,144786.24426541378
2503,95942.45489833762
2504,171638.36369789706
2505,226248.4224080361
2506,248995.9014901984
2507,280699.98563275253
2508,249066.9697596106
2509,219559.68820085455
2510,221170.71972462625
2511,176534.5693029933
2512,208463.7959298442
2513,220893.64866256522
2514,273494.80387231684
2515,150165.67554308302
2516,174188.85510664387
2517,147006.0507290682
2518,155784.06284354482
2519,234534.37156408242
2520,220105.99296097772
2521,188822.1160517076
2522,221964.00397472145
2523,120109.24998721853
2524,135582.69349062134
2525,149130.21034738887
2526,138414.0753102358
2527,116001.44111090148
2528,129072.34225634237
2529,134647.36783615005
2530,128320.6178909676
2531,252743.10514918473
2532,224120.7642514582
2533,193293.46907769528
2534,233032.91161709835
2535,296439.91952121723
2536,234499.7515134388
2537,244067.55128463233
2538,182911.39974286756
2539,190440.76350328568
2540,176397.2986523108
2541,182562.99201221223
2542,163521.88691736694
2543,119628.496854475
2544,118713.89098828228
2545,135668.09742689726
2546,122670.46470554174
2547,137680.6878746025
2548,149425.73290415067
2549,154002.52928342792
2550,519902.25899542874
2551,141236.57479454932
2552,127687.41326832998
2553,76512.32426288021
2554,97283.67499545857
2555,114238.10109662227
2556,98893.64621837773
2557,108408.04018392319
2558,145582.21293099492
2559,142259.2935602955
2560,153711.18749843608
2561,146254.7822554027
2562,140484.13033283158
2563,151934.0195513367
2564,202795.2994477487
2565,137698.374403245
2566,157392.70059142594
2567,143245.6935773972
2568,203355.20335660654
2569,227780.65349571258
2570,117588.4680316076
2571,188273.5200424688
2572,149228.05602548248
2573,217991.7474455108
2574,294398.55503382394
2575,131099.01488050545
2576,120448.33255323675
2577,153294.26346824522
2578,83709.864153676
2579,63010.38442860838
2580,88467.10472388851
2581,93863.69929060081
2582,102628.7378398642
2583,272203.8093043934
2584,176125.54365901044
2585,182738.79809307755
2586,224145.1662371249
2587,199023.96936449345
2588,139775.77120245044
2589,149626.63105402578
2590,198736.44340882142
2591,227658.8169945721
2592,210531.9936526217
2593,253213.56664649805
2594,185732.30408353347
2595,205231.19208605174
2596,286743.1683377613
2597,185553.44066330366
2598,281373.11779152625
2599,338904.3999976733
2600,151404.05350740213
2601,142014.48263309454
2602,85216.44894477987
2603,93494.06309112726
2604,91169.44661933344
2605,81554.09827967847
2606,143401.31355992105
2607,199498.8077972678
2608,196744.08811922904
2609,174189.8023873616
2610,109927.95671445383
2611,121998.93579722589
2612,161366.72514623264
2613,129554.31232625511
2614,123988.07477997949
2615,153917.234171079
2616,144179.43189490354
2617,176738.18520072717
2618,193404.86917514625
2619,196860.45787923748
2620,187721.70909663689
2621,176039.5392808749
2622,178595.3341736368
2623,244013.0926730998
2624,302132.5724730955
2625,293184.5379753156
2626,173295.52308307978
2627,168587.83595533448
2628,483381.90860875626
2629,495036.1186161631
2630,388541.2009480716
2631,469845.749371934
2632,418530.69445400214
2633,319186.820606424
2634,438716.4765683686
2635,158688.06655857147
2636,173499.2446286499
2637,180215.70660138465
2638,254036.053614103
2639,193374.52354798617
2640,151758.41630664776
2641,105207.31036501045
2642,188731.202644053
2643,103644.39906870552
2644,117334.32242674188
2645,110029.29381330473
2646,95874.20258983616
2647,103275.86823083633
2648,140310.3734994966
2649,155751.71932256626
2650,139019.9771601395
2651,138943.78804574866
2652,401102.11599817727
2653,254036.08411711405
2654,256386.35948296907
2655,403286.4040393743
2656,323875.42184705846
2657,352698.78720558377
2658,309935.5797195622
2659,309392.33035061305
2660,364423.8466931514
2661,356894.0968384909
2662,365715.4593734082
2663,295189.0919082442
2664,274365.2157651733
2665,330647.7920877814
2666,280523.0285046385
2667,171056.17069290468
2668,181169.05708041662
2669,181046.61369597045
2670,274742.79321456706
2671,189460.8492130711
2672,193536.9486733982
2673,197509.68616800001
2674,191735.90540299512
2675,174796.8332552199
2676,193989.56487887524
2677,198727.71561607244
2678,246684.2859620269
2679,279855.15513110533
2680,288970.84714110626
2681,400870.3106895069
2682,320946.36487556325
2683,493023.1976492034
2684,322554.110110353
2685,336367.6598204388
2686,244894.78736756105
2687,309310.84779521194
2688,217254.87965685147
2689,207431.42827493497
2690,418014.88334388897
2691,187076.40931568472
2692,140060.31081273008
2693,198844.60427078948
2694,138795.85990856093
2695,192942.5879228098
2696,186287.82214990613
2697,184757.66509214274
2698,195618.3024784597
2699,170664.02177635828
2700,156074.49466729048
2701,149527.66475731783
2702,112702.01292999166
2703,127758.64540155602
2704,141034.80367743177
2705,115347.69013457166
2706,112917.71891591154
2707,124379.6457933442
2708,132672.27379063284
2709,105115.4432086926
2710,126918.45289620232
2711,263762.66085746186
2712,389847.7549899923
2713,170419.3840214276
2714,151960.55807267933
2715,169005.82019272883
2716,145051.08858907316
2717,192528.69773932724
2718,220717.18288807987
2719,153072.07170662313
2720,174418.2500903557
2721,131118.52451709632
2722,160929.9314154301
2723,144033.00624800214
2724,125636.6273286238
2725,130498.19305792579
2726,147572.88082971048
2727,174772.84225071507
2728,186615.10755376922
2729,150785.77358390213
2730,147669.46191497348
2731,132783.18385609408
2732,133047.21637856372
2733,160526.56978969893
2734,137817.96211314056
2735,133895.11121691825
